time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-05 20:00:00,26272.75,768.0833333333334,4.0,7.966666666666668,78.65483333333334,3.1333333333333333,0.0,0.0,0.0,winter,5,1397.5,1.0,5.0
2019-01-05 21:00:00,25357.083333333332,788.5,4.0,7.748333333333334,79.88516666666666,2.9033333333333338,0.0,0.0,0.0,winter,5,1409.5,1.0,5.0
2019-01-05 22:00:00,23955.5,791.6666666666666,4.0,7.489999999999999,81.13983333333333,2.7899999999999996,0.0,0.0,0.0,winter,5,1421.5,1.0,5.0
2019-01-05 23:00:00,22477.333333333332,734.6666666666666,3.3333333333333335,7.294999999999999,82.00466666666667,2.76,0.0,0.0,0.0,winter,5,1433.5,1.0,5.0
2019-01-06 00:00:00,21275.25,758.25,0.0,7.133333333333334,82.63116666666667,2.76,0.0,0.0,0.0,winter,6,1445.5,1.0,6.0
2019-01-06 01:00:00,20405.583333333332,1000.1666666666666,0.0,7.003333333333334,82.74616666666667,2.766666666666666,0.0,0.0,0.0,winter,6,1457.5,1.0,6.0
2019-01-06 02:00:00,19836.666666666668,1279.0833333333333,0.0,6.928333333333334,82.57900000000001,2.8083333333333336,0.0,0.0,0.0,winter,6,1469.5,1.0,6.0
2019-01-06 03:00:00,19535.333333333332,1302.4166666666667,0.0,6.873333333333335,82.397,2.93,0.0,0.0,0.0,winter,6,1481.5,1.0,6.0
2019-01-06 04:00:00,19587.416666666668,1445.6666666666667,0.0,6.741666666666667,82.5765,3.03,0.0,0.0,0.0,winter,6,1493.5,1.0,6.0
2019-01-06 05:00:00,19973.666666666668,1595.75,0.0,6.483333333333334,83.132,3.0700000000000003,0.0,0.0,0.0,winter,6,1505.5,1.0,6.0
2019-01-06 06:00:00,20650.5,1700.5833333333333,0.0,6.408333333333334,82.7,3.1750000000000003,0.0,0.0,0.0,winter,6,1517.5,1.0,6.0
2019-01-06 07:00:00,21161.083333333332,1553.1666666666667,534.75,7.003333333333334,79.9525,3.5333333333333337,15.883333333333333,182.85,36.266666666666666,winter,6,1529.5,1.0,6.0
2019-01-06 08:00:00,21357.666666666668,1656.6666666666667,3106.3333333333335,8.023333333333333,76.21216666666668,3.97,44.75,353.06666666666666,130.16666666666666,winter,6,1541.5,1.0,6.0
2019-01-06 09:00:00,21489.416666666668,1725.0833333333333,4682.333333333333,8.965,72.47933333333334,4.206666666666667,62.416666666666664,488.3,250.01666666666665,winter,6,1553.5,1.0,6.0
2019-01-06 10:00:00,21634.583333333332,1863.25,6008.416666666667,9.786666666666667,68.79283333333333,4.358333333333333,74.41666666666667,533.9,330.5833333333333,winter,6,1565.5,1.0,6.0
2019-01-06 11:00:00,21618.583333333332,2110.3333333333335,5862.666666666667,10.373333333333333,66.17466666666667,4.506666666666667,82.64999999999999,510.81666666666666,352.31666666666666,winter,6,1577.5,1.0,6.0
2019-01-06 12:00:00,21770.083333333332,2072.5,5557.333333333333,10.723333333333334,64.64883333333333,4.588333333333334,85.48333333333333,495.73333333333335,344.7166666666667,winter,6,1589.5,1.0,6.0
2019-01-06 13:00:00,21975.0,2255.0,5609.916666666667,10.806666666666667,64.06283333333333,4.581666666666667,78.58333333333333,529.3666666666667,328.98333333333335,winter,6,1601.5,1.0,6.0
2019-01-06 14:00:00,22441.25,2299.6666666666665,5267.833333333333,10.433333333333334,65.20583333333333,4.1866666666666665,59.26666666666667,481.7166666666667,239.76666666666665,winter,6,1613.5,1.0,6.0
2019-01-06 15:00:00,23260.75,2315.1666666666665,3459.0833333333335,10.06,66.638,3.76,46.449999999999996,316.78333333333336,124.16666666666667,winter,6,1625.5,1.0,6.0
2019-01-06 16:00:00,24578.0,2287.5833333333335,674.25,8.233333333333334,72.9005,3.1533333333333338,17.599999999999998,125.71666666666665,31.283333333333335,winter,6,1637.5,1.0,6.0
2019-01-06 17:00:00,26943.416666666668,2311.9166666666665,5.0,7.883333333333334,74.01983333333334,3.276666666666667,0.0,0.0,0.0,winter,6,1649.5,1.0,6.0
2019-01-06 18:00:00,27435.583333333332,2602.0833333333335,4.0,7.855,74.6435,3.3833333333333333,0.0,0.0,0.0,winter,6,1661.5,1.0,6.0
2019-01-06 19:00:00,27065.916666666668,2522.1666666666665,4.0,7.825,75.53516666666667,3.44,0.0,0.0,0.0,winter,6,1673.5,1.0,6.0
2019-01-06 20:00:00,26355.833333333332,2683.8333333333335,4.0,7.821666666666666,76.77,3.49,0.0,0.0,0.0,winter,6,1685.5,1.0,6.0
